Day,Minute,Outdoor (Zone - 0) Occupant,Bedroom (Zone - 1) Occupant,Livingroom (Zone - 2) Occupant,Kitchen (Zone - 3) Occupant,Bathroom (Zone - 4) Occupant
1,986,2,0,0,0,0
1,987,2,0,0,0,0
1,988,2,0,0,0,0
1,989,2,0,0,0,0
1,990,2,0,0,0,0
1,991,2,0,0,0,0
1,992,2,0,0,0,0
1,993,2,0,0,0,0
1,994,2,0,0,0,0
1,995,2,0,0,0,0
1,996,2,0,0,0,0
1,997,2,0,0,0,0
1,998,2,0,0,0,0
1,999,2,0,0,0,0
1,1000,2,0,0,0,0
1,1001,2,0,0,0,0
1,1002,2,0,0,0,0
1,1003,2,0,0,0,0
1,1004,2,0,0,0,0
1,1005,2,0,0,0,0
1,1006,2,0,0,0,0
1,1007,2,0,0,0,0
1,1008,2,0,0,0,0
1,1009,2,0,0,0,0
1,1010,2,0,0,0,0
1,1011,2,0,0,0,0
1,1012,2,0,0,0,0
1,1013,2,0,0,0,0
1,1014,2,0,0,0,0
1,1015,2,0,0,0,0
1,1016,2,0,0,0,0
1,1017,2,0,0,0,0
1,1018,2,0,0,0,0
1,1019,2,0,0,0,0
1,1020,2,0,0,0,0
1,1021,2,0,0,0,0
1,1022,2,0,0,0,0
1,1023,2,0,0,0,0
1,1024,2,0,0,0,0
1,1025,2,0,0,0,0
1,1026,2,0,0,0,0
1,1027,2,0,0,0,0
1,1028,2,0,0,0,0
1,1029,2,0,0,0,0
1,1030,2,0,0,0,0
1,1031,2,0,0,0,0
1,1032,2,0,0,0,0
1,1033,2,0,0,0,0
1,1034,2,0,0,0,0
1,1035,2,0,0,0,0
1,1036,2,0,0,0,0
1,1037,2,0,0,0,0
1,1038,2,0,0,0,0
1,1039,2,0,0,0,0
1,1040,2,0,0,0,0
1,1041,2,0,0,0,0
1,1042,2,0,0,0,0
1,1043,2,0,0,0,0
1,1044,2,0,0,0,0
1,1045,2,0,0,0,0
1,1046,2,0,0,0,0
1,1047,2,0,0,0,0
1,1048,2,0,0,0,0
1,1049,2,0,0,0,0
1,1050,2,0,0,0,0
1,1051,2,0,0,0,0
1,1052,2,0,0,0,0
1,1053,2,0,0,0,0
1,1054,2,0,0,0,0
1,1055,2,0,0,0,0
1,1056,2,0,0,0,0
1,1057,2,0,0,0,0
1,1058,2,0,0,0,0
1,1059,2,0,0,0,0
1,1060,2,0,0,0,0
1,1061,2,0,0,0,0
1,1062,2,0,0,0,0
1,1063,2,0,0,0,0
1,1064,2,0,0,0,0
1,1065,2,0,0,0,0
1,1066,2,0,0,0,0
1,1067,2,0,0,0,0
1,1068,2,0,0,0,0
1,1069,2,0,0,0,0
1,1070,2,0,0,0,0
1,1071,2,0,0,0,0
1,1072,2,0,0,0,0
1,1073,2,0,0,0,0
1,1074,2,0,0,0,0
1,1075,2,0,0,0,0
1,1076,2,0,0,0,0
1,1077,2,0,0,0,0
1,1078,2,0,0,0,0
1,1079,2,0,0,0,0
1,1080,2,0,0,0,0
1,1081,2,0,0,0,0
1,1082,2,0,0,0,0
1,1083,2,0,0,0,0
1,1084,2,0,0,0,0
1,1085,2,0,0,0,0
1,1086,2,0,0,0,0
1,1087,2,0,0,0,0
1,1088,2,0,0,0,0
1,1089,2,0,0,0,0
1,1090,2,0,0,0,0
1,1091,2,0,0,0,0
1,1092,2,0,0,0,0
1,1093,2,0,0,0,0
1,1094,2,0,0,0,0
1,1095,2,0,0,0,0
1,1096,2,0,0,0,0
1,1097,2,0,0,0,0
1,1098,2,0,0,0,0
1,1099,2,0,0,0,0
1,1100,2,0,0,0,0
1,1101,2,0,0,0,0
1,1102,2,0,0,0,0
1,1103,2,0,0,0,0
1,1104,2,0,0,0,0
1,1105,2,0,0,0,0
1,1106,2,0,0,0,0
1,1107,2,0,0,0,0
1,1108,2,0,0,0,0
1,1109,2,0,0,0,0
1,1110,2,0,0,0,0
1,1111,2,0,0,0,0
1,1112,2,0,0,0,0
1,1113,2,0,0,0,0
1,1114,2,0,0,0,0
1,1115,2,0,0,0,0
1,1116,2,0,0,0,0
1,1117,2,0,0,0,0
1,1118,2,0,0,0,0
1,1119,2,0,0,0,0
1,1120,2,0,0,0,0
1,1121,2,0,0,0,0
1,1122,2,0,0,0,0
1,1123,2,0,0,0,0
1,1124,2,0,0,0,0
1,1125,2,0,0,0,0
1,1126,2,0,0,0,0
1,1127,2,0,0,0,0
1,1128,2,0,0,0,0
1,1129,2,0,0,0,0
1,1130,2,0,0,0,0
1,1131,2,0,0,0,0
1,1132,2,0,0,0,0
1,1133,2,0,0,0,0
1,1134,2,0,0,0,0
1,1135,2,0,0,0,0
1,1136,2,0,0,0,0
1,1137,2,0,0,0,0
1,1138,2,0,0,0,0
1,1139,2,0,0,0,0
1,1140,2,0,0,0,0
1,1141,2,0,0,0,0
1,1142,2,0,0,0,0
1,1143,2,0,0,0,0
1,1144,2,0,0,0,0
1,1145,2,0,0,0,0
1,1146,2,0,0,0,0
1,1147,2,0,0,0,0
1,1148,2,0,0,0,0
1,1149,2,0,0,0,0
1,1150,2,0,0,0,0
1,1151,2,0,0,0,0
1,1152,2,0,0,0,0
1,1153,2,0,0,0,0
1,1154,2,0,0,0,0
1,1155,2,0,0,0,0
1,1156,2,0,0,0,0
1,1157,2,0,0,0,0
1,1158,2,0,0,0,0
1,1159,2,0,0,0,0
1,1160,2,0,0,0,0
1,1161,2,0,0,0,0
1,1162,2,0,0,0,0
1,1163,2,0,0,0,0
1,1164,2,0,0,0,0
1,1165,2,0,0,0,0
1,1166,2,0,0,0,0
1,1167,2,0,0,0,0
1,1168,2,0,0,0,0
1,1169,2,0,0,0,0
1,1170,2,0,0,0,0
1,1171,2,0,0,0,0
1,1172,2,0,0,0,0
1,1173,2,0,0,0,0
1,1174,2,0,0,0,0
1,1175,2,0,0,0,0
1,1176,2,0,0,0,0
1,1177,2,0,0,0,0
1,1178,2,0,0,0,0
1,1179,2,0,0,0,0
1,1180,2,0,0,0,0
1,1181,2,0,0,0,0
1,1182,2,0,0,0,0
1,1183,2,0,0,0,0
1,1184,2,0,0,0,0
1,1185,2,0,0,0,0
1,1186,2,0,0,0,0
1,1187,2,0,0,0,0
1,1188,2,0,0,0,0
1,1189,2,0,0,0,0
1,1190,2,0,0,0,0
1,1191,2,0,0,0,0
1,1192,2,0,0,0,0
1,1193,2,0,0,0,0
1,1194,2,0,0,0,0
1,1195,2,0,0,0,0
1,1196,2,0,0,0,0
1,1197,2,0,0,0,0
1,1198,2,0,0,0,0
1,1199,2,0,0,0,0
1,1200,2,0,0,0,0
1,1201,2,0,0,0,0
1,1202,2,0,0,0,0
1,1203,2,0,0,0,0
1,1204,2,0,0,0,0
1,1205,2,0,0,0,0
1,1206,2,0,0,0,0
1,1207,2,0,0,0,0
1,1208,2,0,0,0,0
1,1209,2,0,0,0,0
1,1210,2,0,0,0,0
1,1211,2,0,0,0,0
1,1212,2,0,0,0,0
1,1213,2,0,0,0,0
1,1214,2,0,0,0,0
1,1215,2,0,0,0,0
1,1216,2,0,0,0,0
1,1217,2,0,0,0,0
1,1218,2,0,0,0,0
1,1219,2,0,0,0,0
1,1220,2,0,0,0,0
1,1221,2,0,0,0,0
1,1222,2,0,0,0,0
1,1223,2,0,0,0,0
1,1224,2,0,0,0,0
1,1225,2,0,0,0,0
1,1226,2,0,0,0,0
1,1227,2,0,0,0,0
1,1228,2,0,0,0,0
1,1229,2,0,0,0,0
1,1230,2,0,0,0,0
1,1231,2,0,0,0,0
1,1232,2,0,0,0,0
1,1233,2,0,0,0,0
1,1234,2,0,0,0,0
1,1235,2,0,0,0,0
1,1236,2,0,0,0,0
1,1237,2,0,0,0,0
1,1238,2,0,0,0,0
1,1239,2,0,0,0,0
1,1240,2,0,0,0,0
1,1241,2,0,0,0,0
1,1242,2,0,0,0,0
1,1243,2,0,0,0,0
1,1244,2,0,0,0,0
1,1245,2,0,0,0,0
1,1246,2,0,0,0,0
1,1247,2,0,0,0,0
1,1248,2,0,0,0,0
1,1249,2,0,0,0,0
1,1250,2,0,0,0,0
1,1251,2,0,0,0,0
1,1252,2,0,0,0,0
1,1253,2,0,0,0,0
1,1254,2,0,0,0,0
1,1255,2,0,0,0,0
1,1256,2,0,0,0,0
1,1257,2,0,0,0,0
1,1258,2,0,0,0,0
1,1259,2,0,0,0,0
1,1260,2,0,0,0,0
1,1261,2,0,0,0,0
1,1262,2,0,0,0,0
1,1263,2,0,0,0,0
1,1264,2,0,0,0,0
1,1265,2,0,0,0,0
1,1266,2,0,0,0,0
1,1267,2,0,0,0,0
1,1268,2,0,0,0,0
1,1269,2,0,0,0,0
1,1270,2,0,0,0,0
1,1271,2,0,0,0,0
1,1272,2,0,0,0,0
1,1273,2,0,0,0,0
1,1274,2,0,0,0,0
1,1275,2,0,0,0,0
1,1276,2,0,0,0,0
1,1277,2,0,0,0,0
1,1278,2,0,0,0,0
1,1279,2,0,0,0,0
1,1280,2,0,0,0,0
1,1281,2,0,0,0,0
1,1282,2,0,0,0,0
1,1283,2,0,0,0,0
1,1284,2,0,0,0,0
1,1285,2,0,0,0,0
1,1286,2,0,0,0,0
1,1287,2,0,0,0,0
1,1288,2,0,0,0,0
1,1289,2,0,0,0,0
1,1290,2,0,0,0,0
1,1291,2,0,0,0,0
1,1292,2,0,0,0,0
1,1293,2,0,0,0,0
1,1294,2,0,0,0,0
1,1295,2,0,0,0,0
1,1296,2,0,0,0,0
1,1297,2,0,0,0,0
1,1298,2,0,0,0,0
1,1299,2,0,0,0,0
1,1300,2,0,0,0,0
1,1301,2,0,0,0,0
1,1302,2,0,0,0,0
1,1303,2,0,0,0,0
1,1304,2,0,0,0,0
1,1305,2,0,0,0,0
1,1306,2,0,0,0,0
1,1307,2,0,0,0,0
1,1308,2,0,0,0,0
1,1309,2,0,0,0,0
1,1310,2,0,0,0,0
1,1311,2,0,0,0,0
1,1312,2,0,0,0,0
1,1313,2,0,0,0,0
1,1314,2,0,0,0,0
1,1315,2,0,0,0,0
1,1316,2,0,0,0,0
1,1317,2,0,0,0,0
1,1318,2,0,0,0,0
1,1319,2,0,0,0,0
1,1320,2,0,0,0,0
1,1321,2,0,0,0,0
1,1322,2,0,0,0,0
1,1323,2,0,0,0,0
1,1324,2,0,0,0,0
1,1325,2,0,0,0,0
1,1326,2,0,0,0,0
1,1327,2,0,0,0,0
1,1328,2,0,0,0,0
1,1329,2,0,0,0,0
1,1330,2,0,0,0,0
1,1331,2,0,0,0,0
1,1332,2,0,0,0,0
1,1333,2,0,0,0,0
1,1334,2,0,0,0,0
1,1335,2,0,0,0,0
1,1336,2,0,0,0,0
1,1337,2,0,0,0,0
1,1338,2,0,0,0,0
1,1339,2,0,0,0,0
1,1340,2,0,0,0,0
1,1341,2,0,0,0,0
1,1342,2,0,0,0,0
1,1343,2,0,0,0,0
1,1344,2,0,0,0,0
1,1345,2,0,0,0,0
1,1346,2,0,0,0,0
1,1347,2,0,0,0,0
1,1348,2,0,0,0,0
1,1349,2,0,0,0,0
1,1350,2,0,0,0,0
1,1351,2,0,0,0,0
1,1352,2,0,0,0,0
1,1353,2,0,0,0,0
1,1354,2,0,0,0,0
1,1355,2,0,0,0,0
1,1356,2,0,0,0,0
1,1357,2,0,0,0,0
1,1358,2,0,0,0,0
1,1359,2,0,0,0,0
1,1360,2,0,0,0,0
1,1361,2,0,0,0,0
1,1362,2,0,0,0,0
1,1363,2,0,0,0,0
1,1364,2,0,0,0,0
1,1365,2,0,0,0,0
1,1366,2,0,0,0,0
1,1367,2,0,0,0,0
1,1368,2,0,0,0,0
1,1369,2,0,0,0,0
1,1370,2,0,0,0,0
1,1371,2,0,0,0,0
1,1372,2,0,0,0,0
1,1373,2,0,0,0,0
1,1374,2,0,0,0,0
1,1375,2,0,0,0,0
1,1376,2,0,0,0,0
1,1377,2,0,0,0,0
1,1378,2,0,0,0,0
1,1379,2,0,0,0,0
1,1380,2,0,0,0,0
1,1381,2,0,0,0,0
1,1382,2,0,0,0,0
1,1383,2,0,0,0,0
1,1384,2,0,0,0,0
1,1385,2,0,0,0,0
1,1386,2,0,0,0,0
1,1387,2,0,0,0,0
1,1388,2,0,0,0,0
1,1389,2,0,0,0,0
1,1390,2,0,0,0,0
1,1391,2,0,0,0,0
1,1392,2,0,0,0,0
1,1393,2,0,0,0,0
1,1394,2,0,0,0,0
1,1395,2,0,0,0,0
1,1396,2,0,0,0,0
1,1397,2,0,0,0,0
1,1398,2,0,0,0,0
1,1399,2,0,0,0,0
1,1400,2,0,0,0,0
1,1401,2,0,0,0,0
1,1402,2,0,0,0,0
1,1403,2,0,0,0,0
1,1404,2,0,0,0,0
1,1405,2,0,0,0,0
1,1406,2,0,0,0,0
1,1407,2,0,0,0,0
1,1408,2,0,0,0,0
1,1409,2,0,0,0,0
1,1410,2,0,0,0,0
1,1411,2,0,0,0,0
1,1412,2,0,0,0,0
1,1413,2,0,0,0,0
1,1414,2,0,0,0,0
1,1415,2,0,0,0,0
1,1416,2,0,0,0,0
1,1417,2,0,0,0,0
1,1418,2,0,0,0,0
1,1419,2,0,0,0,0
1,1420,2,0,0,0,0
1,1421,2,0,0,0,0
1,1422,2,0,0,0,0
1,1423,2,0,0,0,0
1,1424,2,0,0,0,0
1,1425,2,0,0,0,0
1,1426,2,0,0,0,0
1,1427,2,0,0,0,0
1,1428,2,0,0,0,0
1,1429,2,0,0,0,0
1,1430,2,0,0,0,0
1,1431,2,0,0,0,0
1,1432,2,0,0,0,0
1,1433,2,0,0,0,0
1,1434,2,0,0,0,0
1,1435,2,0,0,0,0
1,1436,2,0,0,0,0
1,1437,2,0,0,0,0
1,1438,2,0,0,0,0
1,1439,2,0,0,0,0
2,0,2,0,0,0,0
2,1,2,0,0,0,0
2,2,2,0,0,0,0
2,3,2,0,0,0,0
2,4,2,0,0,0,0
2,5,2,0,0,0,0
2,6,2,0,0,0,0
2,7,2,0,0,0,0
2,8,2,0,0,0,0
2,9,2,0,0,0,0
2,10,2,0,0,0,0
2,11,2,0,0,0,0
2,12,2,0,0,0,0
2,13,2,0,0,0,0
2,14,2,0,0,0,0
2,15,2,0,0,0,0
2,16,2,0,0,0,0
2,17,2,0,0,0,0
2,18,2,0,0,0,0
2,19,2,0,0,0,0
2,20,2,0,0,0,0
2,21,2,0,0,0,0
2,22,2,0,0,0,0
2,23,2,0,0,0,0
2,24,2,0,0,0,0
2,25,2,0,0,0,0
2,26,2,0,0,0,0
2,27,2,0,0,0,0
2,28,2,0,0,0,0
2,29,2,0,0,0,0
2,30,2,0,0,0,0
2,31,2,0,0,0,0
2,32,2,0,0,0,0
2,33,2,0,0,0,0
2,34,2,0,0,0,0
2,35,2,0,0,0,0
2,36,2,0,0,0,0
2,37,2,0,0,0,0
2,38,2,0,0,0,0
2,39,2,0,0,0,0
2,40,2,0,0,0,0
2,41,2,0,0,0,0
2,42,2,0,0,0,0
2,43,2,0,0,0,0
2,44,2,0,0,0,0
2,45,2,0,0,0,0
2,46,2,0,0,0,0
2,47,2,0,0,0,0
2,48,2,0,0,0,0
2,49,2,0,0,0,0
2,50,2,0,0,0,0
2,51,2,0,0,0,0
2,52,2,0,0,0,0
2,53,2,0,0,0,0
2,54,2,0,0,0,0
2,55,2,0,0,0,0
2,56,2,0,0,0,0
2,57,2,0,0,0,0
2,58,2,0,0,0,0
2,59,2,0,0,0,0
2,60,2,0,0,0,0
2,61,2,0,0,0,0
2,62,2,0,0,0,0
2,63,2,0,0,0,0
2,64,2,0,0,0,0
2,65,2,0,0,0,0
2,66,2,0,0,0,0
2,67,2,0,0,0,0
2,68,2,0,0,0,0
2,69,2,0,0,0,0
2,70,2,0,0,0,0
2,71,2,0,0,0,0
2,72,2,0,0,0,0
2,73,2,0,0,0,0
2,74,2,0,0,0,0
2,75,2,0,0,0,0
2,76,2,0,0,0,0
2,77,2,0,0,0,0
2,78,2,0,0,0,0
2,79,2,0,0,0,0
2,80,2,0,0,0,0
2,81,2,0,0,0,0
2,82,2,0,0,0,0
2,83,2,0,0,0,0
2,84,2,0,0,0,0
2,85,2,0,0,0,0
2,86,2,0,0,0,0
2,87,2,0,0,0,0
2,88,2,0,0,0,0
2,89,2,0,0,0,0
2,90,2,0,0,0,0
2,91,2,0,0,0,0
2,92,2,0,0,0,0
2,93,2,0,0,0,0
2,94,2,0,0,0,0
2,95,2,0,0,0,0
2,96,2,0,0,0,0
2,97,2,0,0,0,0
2,98,2,0,0,0,0
2,99,2,0,0,0,0
2,100,2,0,0,0,0
2,101,2,0,0,0,0
2,102,2,0,0,0,0
2,103,2,0,0,0,0
2,104,2,0,0,0,0
2,105,2,0,0,0,0
2,106,2,0,0,0,0
2,107,2,0,0,0,0
2,108,2,0,0,0,0
2,109,2,0,0,0,0
2,110,2,0,0,0,0
2,111,2,0,0,0,0
2,112,2,0,0,0,0
2,113,2,0,0,0,0
2,114,2,0,0,0,0
2,115,2,0,0,0,0
2,116,2,0,0,0,0
2,117,2,0,0,0,0
2,118,2,0,0,0,0
2,119,2,0,0,0,0
2,120,2,0,0,0,0
2,121,2,0,0,0,0
2,122,2,0,0,0,0
2,123,2,0,0,0,0
2,124,2,0,0,0,0
2,125,2,0,0,0,0
2,126,2,0,0,0,0
2,127,2,0,0,0,0
2,128,2,0,0,0,0
2,129,2,0,0,0,0
2,130,2,0,0,0,0
2,131,2,0,0,0,0
2,132,2,0,0,0,0
2,133,2,0,0,0,0
2,134,2,0,0,0,0
2,135,2,0,0,0,0
2,136,2,0,0,0,0
2,137,2,0,0,0,0
2,138,2,0,0,0,0
2,139,2,0,0,0,0
2,140,2,0,0,0,0
2,141,2,0,0,0,0
2,142,2,0,0,0,0
2,143,2,0,0,0,0
2,144,2,0,0,0,0
2,145,2,0,0,0,0
2,146,2,0,0,0,0
2,147,2,0,0,0,0
2,148,2,0,0,0,0
2,149,2,0,0,0,0
2,150,2,0,0,0,0
2,151,2,0,0,0,0
2,152,2,0,0,0,0
2,153,2,0,0,0,0
2,154,2,0,0,0,0
2,155,2,0,0,0,0
2,156,2,0,0,0,0
2,157,2,0,0,0,0
2,158,2,0,0,0,0
2,159,2,0,0,0,0
2,160,2,0,0,0,0
2,161,2,0,0,0,0
2,162,2,0,0,0,0
2,163,2,0,0,0,0
2,164,2,0,0,0,0
2,165,2,0,0,0,0
2,166,2,0,0,0,0
2,167,2,0,0,0,0
2,168,2,0,0,0,0
2,169,2,0,0,0,0
2,170,2,0,0,0,0
2,171,2,0,0,0,0
2,172,2,0,0,0,0
2,173,2,0,0,0,0
2,174,2,0,0,0,0
2,175,2,0,0,0,0
2,176,2,0,0,0,0
2,177,2,0,0,0,0
2,178,2,0,0,0,0
2,179,2,0,0,0,0
2,180,2,0,0,0,0
2,181,2,0,0,0,0
2,182,2,0,0,0,0
2,183,2,0,0,0,0
2,184,2,0,0,0,0
2,185,2,0,0,0,0
2,186,2,0,0,0,0
2,187,2,0,0,0,0
2,188,2,0,0,0,0
2,189,2,0,0,0,0
2,190,2,0,0,0,0
2,191,2,0,0,0,0
2,192,2,0,0,0,0
2,193,2,0,0,0,0
2,194,2,0,0,0,0
2,195,2,0,0,0,0
2,196,2,0,0,0,0
2,197,2,0,0,0,0
2,198,2,0,0,0,0
2,199,2,0,0,0,0
2,200,2,0,0,0,0
2,201,2,0,0,0,0
2,202,2,0,0,0,0
2,203,2,0,0,0,0
2,204,2,0,0,0,0
2,205,2,0,0,0,0
2,206,2,0,0,0,0
2,207,2,0,0,0,0
2,208,2,0,0,0,0
2,209,2,0,0,0,0
2,210,2,0,0,0,0
2,211,2,0,0,0,0
2,212,2,0,0,0,0
2,213,2,0,0,0,0
2,214,2,0,0,0,0
2,215,2,0,0,0,0
2,216,2,0,0,0,0
2,217,2,0,0,0,0
2,218,2,0,0,0,0
2,219,2,0,0,0,0
2,220,2,0,0,0,0
2,221,2,0,0,0,0
2,222,2,0,0,0,0
2,223,2,0,0,0,0
2,224,2,0,0,0,0
2,225,2,0,0,0,0
2,226,2,0,0,0,0
2,227,2,0,0,0,0
2,228,2,0,0,0,0
2,229,2,0,0,0,0
2,230,2,0,0,0,0
2,231,2,0,0,0,0
2,232,2,0,0,0,0
2,233,2,0,0,0,0
2,234,2,0,0,0,0
2,235,2,0,0,0,0
2,236,2,0,0,0,0
2,237,2,0,0,0,0
2,238,2,0,0,0,0
2,239,2,0,0,0,0
2,240,2,0,0,0,0
2,241,2,0,0,0,0
2,242,2,0,0,0,0
2,243,2,0,0,0,0
2,244,2,0,0,0,0
2,245,2,0,0,0,0
2,246,2,0,0,0,0
2,247,2,0,0,0,0
2,248,2,0,0,0,0
2,249,2,0,0,0,0
2,250,2,0,0,0,0
2,251,2,0,0,0,0
2,252,2,0,0,0,0
2,253,2,0,0,0,0
2,254,2,0,0,0,0
2,255,2,0,0,0,0
2,256,2,0,0,0,0
2,257,2,0,0,0,0
2,258,2,0,0,0,0
2,259,2,0,0,0,0
2,260,2,0,0,0,0
2,261,2,0,0,0,0
2,262,2,0,0,0,0
2,263,2,0,0,0,0
2,264,2,0,0,0,0
2,265,2,0,0,0,0
2,266,2,0,0,0,0
2,267,2,0,0,0,0
2,268,2,0,0,0,0
2,269,2,0,0,0,0
2,270,2,0,0,0,0
2,271,2,0,0,0,0
2,272,2,0,0,0,0
2,273,2,0,0,0,0
2,274,2,0,0,0,0
2,275,2,0,0,0,0
2,276,2,0,0,0,0
2,277,2,0,0,0,0
2,278,2,0,0,0,0
2,279,2,0,0,0,0
2,280,2,0,0,0,0
2,281,2,0,0,0,0
2,282,2,0,0,0,0
2,283,2,0,0,0,0
2,284,2,0,0,0,0
2,285,2,0,0,0,0
2,286,2,0,0,0,0
2,287,2,0,0,0,0
2,288,2,0,0,0,0
2,289,2,0,0,0,0
2,290,2,0,0,0,0
2,291,2,0,0,0,0
2,292,2,0,0,0,0
2,293,2,0,0,0,0
2,294,2,0,0,0,0
2,295,2,0,0,0,0
2,296,2,0,0,0,0
2,297,2,0,0,0,0
2,298,2,0,0,0,0
2,299,2,0,0,0,0
2,300,2,0,0,0,0
2,301,2,0,0,0,0
2,302,2,0,0,0,0
2,303,2,0,0,0,0
2,304,2,0,0,0,0
2,305,2,0,0,0,0
2,306,2,0,0,0,0
2,307,2,0,0,0,0
2,308,2,0,0,0,0
2,309,2,0,0,0,0
2,310,2,0,0,0,0
2,311,2,0,0,0,0
2,312,2,0,0,0,0
2,313,2,0,0,0,0
2,314,2,0,0,0,0
2,315,2,0,0,0,0
2,316,2,0,0,0,0
2,317,2,0,0,0,0
2,318,2,0,0,0,0
2,319,2,0,0,0,0
2,320,2,0,0,0,0
2,321,2,0,0,0,0
2,322,2,0,0,0,0
2,323,2,0,0,0,0
2,324,2,0,0,0,0
2,325,2,0,0,0,0
2,326,2,0,0,0,0
2,327,2,0,0,0,0
2,328,2,0,0,0,0
2,329,2,0,0,0,0
2,330,2,0,0,0,0
2,331,2,0,0,0,0
2,332,2,0,0,0,0
2,333,2,0,0,0,0
2,334,2,0,0,0,0
2,335,2,0,0,0,0
2,336,2,0,0,0,0
2,337,2,0,0,0,0
2,338,2,0,0,0,0
2,339,2,0,0,0,0
2,340,2,0,0,0,0
2,341,2,0,0,0,0
2,342,2,0,0,0,0
2,343,2,0,0,0,0
2,344,2,0,0,0,0
2,345,2,0,0,0,0
2,346,2,0,0,0,0
2,347,2,0,0,0,0
2,348,2,0,0,0,0
2,349,2,0,0,0,0
2,350,2,0,0,0,0
2,351,2,0,0,0,0
2,352,2,0,0,0,0
2,353,2,0,0,0,0
2,354,2,0,0,0,0
2,355,2,0,0,0,0
2,356,2,0,0,0,0
2,357,2,0,0,0,0
2,358,2,0,0,0,0
2,359,2,0,0,0,0
2,360,2,0,0,0,0
2,361,2,0,0,0,0
2,362,2,0,0,0,0
2,363,2,0,0,0,0
2,364,2,0,0,0,0
2,365,2,0,0,0,0
2,366,2,0,0,0,0
2,367,2,0,0,0,0
2,368,2,0,0,0,0
2,369,2,0,0,0,0
2,370,2,0,0,0,0
2,371,2,0,0,0,0
2,372,2,0,0,0,0
2,373,2,0,0,0,0
2,374,2,0,0,0,0
2,375,2,0,0,0,0
2,376,2,0,0,0,0
2,377,2,0,0,0,0
2,378,2,0,0,0,0
2,379,2,0,0,0,0
2,380,2,0,0,0,0
2,381,2,0,0,0,0
2,382,2,0,0,0,0
2,383,2,0,0,0,0
2,384,2,0,0,0,0
2,385,2,0,0,0,0
2,386,2,0,0,0,0
2,387,2,0,0,0,0
2,388,2,0,0,0,0
2,389,2,0,0,0,0
2,390,2,0,0,0,0
2,391,2,0,0,0,0
2,392,2,0,0,0,0
2,393,2,0,0,0,0
2,394,2,0,0,0,0
2,395,2,0,0,0,0
2,396,2,0,0,0,0
2,397,2,0,0,0,0
2,398,2,0,0,0,0
2,399,2,0,0,0,0
2,400,2,0,0,0,0
2,401,2,0,0,0,0
2,402,2,0,0,0,0
2,403,2,0,0,0,0
2,404,2,0,0,0,0
2,405,2,0,0,0,0
2,406,2,0,0,0,0
2,407,2,0,0,0,0
2,408,2,0,0,0,0
2,409,2,0,0,0,0
2,410,2,0,0,0,0
2,411,2,0,0,0,0
2,412,2,0,0,0,0
2,413,2,0,0,0,0
2,414,2,0,0,0,0
2,415,2,0,0,0,0
2,416,2,0,0,0,0
2,417,2,0,0,0,0
2,418,2,0,0,0,0
2,419,2,0,0,0,0
2,420,2,0,0,0,0
2,421,2,0,0,0,0
2,422,2,0,0,0,0
2,423,2,0,0,0,0
2,424,2,0,0,0,0
2,425,2,0,0,0,0
2,426,2,0,0,0,0
2,427,2,0,0,0,0
2,428,2,0,0,0,0
2,429,2,0,0,0,0
2,430,2,0,0,0,0
2,431,2,0,0,0,0
2,432,2,0,0,0,0
2,433,2,0,0,0,0
2,434,2,0,0,0,0
2,435,2,0,0,0,0
2,436,2,0,0,0,0
2,437,2,0,0,0,0
2,438,2,0,0,0,0
2,439,2,0,0,0,0
2,440,2,0,0,0,0
2,441,2,0,0,0,0
2,442,2,0,0,0,0
2,443,2,0,0,0,0
2,444,2,0,0,0,0
2,445,2,0,0,0,0
2,446,2,0,0,0,0
2,447,2,0,0,0,0
2,448,2,0,0,0,0
2,449,2,0,0,0,0
2,450,2,0,0,0,0
2,451,2,0,0,0,0
2,452,2,0,0,0,0
2,453,2,0,0,0,0
2,454,2,0,0,0,0
2,455,2,0,0,0,0
2,456,2,0,0,0,0
2,457,2,0,0,0,0
2,458,2,0,0,0,0
2,459,2,0,0,0,0
2,460,2,0,0,0,0
2,461,2,0,0,0,0
2,462,2,0,0,0,0
2,463,2,0,0,0,0
2,464,2,0,0,0,0
2,465,2,0,0,0,0
2,466,2,0,0,0,0
2,467,2,0,0,0,0
2,468,2,0,0,0,0
2,469,2,0,0,0,0
2,470,2,0,0,0,0
2,471,2,0,0,0,0
2,472,2,0,0,0,0
2,473,2,0,0,0,0
2,474,2,0,0,0,0
2,475,2,0,0,0,0
2,476,2,0,0,0,0
2,477,2,0,0,0,0
2,478,2,0,0,0,0
2,479,2,0,0,0,0
2,480,2,0,0,0,0
2,481,2,0,0,0,0
2,482,2,0,0,0,0
2,483,2,0,0,0,0
2,484,2,0,0,0,0
2,485,2,0,0,0,0
2,486,2,0,0,0,0
2,487,2,0,0,0,0
2,488,2,0,0,0,0
2,489,2,0,0,0,0
2,490,2,0,0,0,0
2,491,2,0,0,0,0
2,492,2,0,0,0,0
2,493,2,0,0,0,0
2,494,2,0,0,0,0
2,495,2,0,0,0,0
2,496,2,0,0,0,0
2,497,2,0,0,0,0
2,498,2,0,0,0,0
2,499,2,0,0,0,0
2,500,2,0,0,0,0
2,501,2,0,0,0,0
2,502,2,0,0,0,0
2,503,2,0,0,0,0
2,504,2,0,0,0,0
2,505,2,0,0,0,0
2,506,2,0,0,0,0
