Day,Minute,Occupant 1 Activity,Occupant 2 Activity,Unit Energy Cost ($),Energy Comsumption (kWh),Control Cost ($)
1,693,0,0,0.34,0.0,0.0
1,694,0,0,0.34,0.0,0.0
1,695,0,0,0.34,0.0,0.0
1,696,0,0,0.34,0.0,0.0
1,697,0,0,0.34,0.0,0.0
1,698,0,0,0.34,0.0,0.0
1,699,0,0,0.34,0.0,0.0
1,700,0,0,0.34,0.0,0.0
1,701,0,0,0.34,0.0,0.0
1,702,0,0,0.34,0.0,0.0
1,703,0,0,0.34,0.0,0.0
1,704,0,0,0.34,0.0,0.0
1,705,0,0,0.34,0.0,0.0
1,706,0,0,0.34,0.0,0.0
1,707,0,0,0.34,0.0,0.0
1,708,0,0,0.34,0.0,0.0
1,709,0,0,0.34,0.0,0.0
1,710,0,0,0.34,0.0,0.0
1,711,0,0,0.34,0.0,0.0
1,712,0,0,0.34,0.0,0.0
1,713,0,0,0.34,0.0,0.0
1,714,0,0,0.34,0.0,0.0
1,715,0,0,0.34,0.0,0.0
1,716,0,0,0.34,0.0,0.0
1,717,0,0,0.34,0.0,0.0
1,718,0,0,0.34,0.0,0.0
1,719,0,0,0.34,0.0,0.0
1,720,0,0,0.34,0.0,0.0
1,721,0,0,0.34,0.0,0.0
1,722,0,0,0.34,0.0,0.0
1,723,0,0,0.34,0.0,0.0
1,724,0,0,0.34,0.0,0.0
1,725,0,0,0.34,0.0,0.0
1,726,0,0,0.34,0.0,0.0
1,727,0,0,0.34,0.0,0.0
1,728,0,0,0.34,0.0,0.0
1,729,0,0,0.34,0.0,0.0
1,730,0,0,0.34,0.0,0.0
1,731,0,0,0.34,0.0,0.0
1,732,0,0,0.34,0.0,0.0
1,733,0,0,0.34,0.0,0.0
1,734,0,0,0.34,0.0,0.0
1,735,0,0,0.34,0.0,0.0
1,736,0,0,0.34,0.0,0.0
1,737,0,0,0.34,0.0,0.0
1,738,0,0,0.34,0.0,0.0
1,739,0,0,0.34,0.0,0.0
1,740,0,0,0.34,0.0,0.0
1,741,0,0,0.34,0.0,0.0
1,742,0,0,0.34,0.0,0.0
1,743,0,0,0.34,0.0,0.0
1,744,0,0,0.34,0.0,0.0
1,745,0,0,0.34,0.0,0.0
1,746,0,0,0.34,0.0,0.0
1,747,0,0,0.34,0.0,0.0
1,748,0,0,0.34,0.0,0.0
1,749,0,0,0.34,0.0,0.0
1,750,0,0,0.34,0.0,0.0
1,751,0,0,0.34,0.0,0.0
1,752,0,0,0.34,0.0,0.0
1,753,0,0,0.34,0.0,0.0
1,754,0,0,0.34,0.0,0.0
1,755,0,0,0.34,0.0,0.0
1,756,0,0,0.34,0.0,0.0
1,757,0,0,0.34,0.0,0.0
1,758,0,0,0.34,0.0,0.0
1,759,0,0,0.34,0.0,0.0
1,760,0,0,0.34,0.0,0.0
1,761,0,0,0.34,0.0,0.0
1,762,0,0,0.34,0.0,0.0
1,763,0,0,0.34,0.0,0.0
1,764,0,0,0.34,0.0,0.0
1,765,0,0,0.34,0.0,0.0
1,766,0,0,0.34,0.0,0.0
1,767,0,0,0.34,0.0,0.0
1,768,0,0,0.34,0.0,0.0
1,769,0,0,0.34,0.0,0.0
1,770,0,0,0.34,0.0,0.0
1,771,0,0,0.34,0.0,0.0
1,772,0,0,0.34,0.0,0.0
1,773,0,0,0.34,0.0,0.0
1,774,0,0,0.34,0.0,0.0
1,775,0,0,0.34,0.0,0.0
1,776,0,0,0.34,0.0,0.0
1,777,0,0,0.34,0.0,0.0
1,778,0,0,0.34,0.0,0.0
1,779,0,0,0.34,0.0,0.0
1,780,0,0,0.34,0.0,0.0
1,781,0,0,0.34,0.0,0.0
1,782,0,0,0.34,0.0,0.0
1,783,0,0,0.34,0.0,0.0
1,784,0,0,0.34,0.0,0.0
1,785,0,0,0.34,0.0,0.0
1,786,0,0,0.34,0.0,0.0
1,787,0,0,0.34,0.0,0.0
1,788,0,0,0.34,0.0,0.0
1,789,0,0,0.34,0.0,0.0
1,790,0,0,0.34,0.0,0.0
1,791,0,0,0.34,0.0,0.0
1,792,0,0,0.34,0.0,0.0
1,793,0,0,0.34,0.0,0.0
1,794,0,0,0.34,0.0,0.0
1,795,0,0,0.34,0.0,0.0
1,796,0,0,0.34,0.0,0.0
1,797,0,0,0.34,0.0,0.0
1,798,0,0,0.34,0.0,0.0
1,799,0,0,0.34,0.0,0.0
1,800,0,0,0.34,0.0,0.0
1,801,0,0,0.34,0.0,0.0
1,802,0,0,0.34,0.0,0.0
1,803,0,0,0.34,0.0,0.0
1,804,0,0,0.34,0.0,0.0
1,805,0,0,0.34,0.0,0.0
1,806,0,0,0.34,0.0,0.0
1,807,0,0,0.34,0.0,0.0
1,808,0,0,0.34,0.0,0.0
1,809,0,0,0.34,0.0,0.0
1,810,0,0,0.34,0.0,0.0
1,811,0,0,0.34,0.0,0.0
1,812,0,0,0.34,0.0,0.0
1,813,0,0,0.34,0.0,0.0
1,814,0,0,0.34,0.0,0.0
1,815,0,0,0.34,0.0,0.0
1,816,0,0,0.34,0.0,0.0
1,817,0,0,0.34,0.0,0.0
1,818,0,0,0.34,0.0,0.0
1,819,0,0,0.34,0.0,0.0
1,820,0,0,0.34,0.0,0.0
1,821,0,0,0.34,0.0,0.0
1,822,0,0,0.34,0.0,0.0
1,823,0,0,0.34,0.0,0.0
1,824,0,0,0.34,0.0,0.0
1,825,0,0,0.34,0.0,0.0
1,826,0,0,0.34,0.0,0.0
1,827,0,0,0.34,0.0,0.0
1,828,0,0,0.34,0.0,0.0
1,829,0,0,0.34,0.0,0.0
1,830,0,0,0.34,0.0,0.0
1,831,0,0,0.34,0.0,0.0
1,832,0,0,0.34,0.0,0.0
1,833,0,0,0.34,0.0,0.0
1,834,0,0,0.34,0.0,0.0
1,835,0,0,0.34,0.0,0.0
1,836,0,0,0.34,0.0,0.0
1,837,0,0,0.34,0.0,0.0
1,838,0,0,0.34,0.0,0.0
1,839,0,0,0.34,0.0,0.0
1,840,0,0,0.34,0.0,0.0
1,841,0,0,0.34,0.0,0.0
1,842,0,0,0.34,0.0,0.0
1,843,0,0,0.34,0.0,0.0
1,844,0,0,0.34,0.0,0.0
1,845,0,0,0.34,0.0,0.0
1,846,0,0,0.34,0.0,0.0
1,847,0,0,0.34,0.0,0.0
1,848,0,0,0.34,0.0,0.0
1,849,0,0,0.34,0.0,0.0
1,850,0,0,0.34,0.0,0.0
1,851,0,0,0.34,0.0,0.0
1,852,0,0,0.34,0.0,0.0
1,853,0,0,0.34,0.0,0.0
1,854,0,0,0.34,0.0,0.0
1,855,0,0,0.34,0.0,0.0
1,856,0,0,0.34,0.0,0.0
1,857,0,0,0.34,0.0,0.0
1,858,0,0,0.34,0.0,0.0
1,859,0,0,0.34,0.0,0.0
1,860,0,0,0.34,0.0,0.0
1,861,0,0,0.34,0.0,0.0
1,862,0,0,0.34,0.0,0.0
1,863,0,0,0.34,0.0,0.0
1,864,0,0,0.34,0.0,0.0
1,865,0,0,0.34,0.0,0.0
1,866,0,0,0.34,0.0,0.0
1,867,0,0,0.34,0.0,0.0
1,868,0,0,0.34,0.0,0.0
1,869,1,2,0.34,0.007328273316,0.00249161292744
1,870,1,2,0.34,0.007328273316,0.00249161292744
1,871,1,2,0.34,0.007328273316,0.00249161292744
1,872,4,3,0.34,0.016226890914,0.0055171429107600005
1,873,1,5,0.34,0.006861289888083333,0.002332838561948333
1,874,1,5,0.34,0.006861289888083333,0.002332838561948333
1,875,1,5,0.34,0.006861289888083333,0.002332838561948333
1,876,6,7,0.34,0.039319850066300004,0.013368749022542002
1,877,6,7,0.34,0.039319850066300004,0.013368749022542002
1,878,9,7,0.34,0.016750339008,0.00569511526272
1,879,9,8,0.34,0.015703283250233332,0.005339116305079334
1,880,9,8,0.34,0.015703283250233332,0.005339116305079334
1,881,9,8,0.34,0.015703283250233332,0.005339116305079334
1,882,9,8,0.34,0.015703283250233332,0.005339116305079334
1,883,9,8,0.34,0.015703283250233332,0.005339116305079334
1,884,9,8,0.34,0.015703283250233332,0.005339116305079334
1,885,10,11,0.34,0.012248824714783335,0.004164600403026335
1,886,10,11,0.34,0.012248824714783335,0.004164600403026335
1,887,10,11,0.34,0.012248824714783335,0.004164600403026335
1,888,10,11,0.34,0.012248824714783335,0.004164600403026335
1,889,12,13,0.34,0.014775433961666667,0.005023647546966667
1,890,12,13,0.34,0.014775433961666667,0.005023647546966667
1,891,12,13,0.34,0.014775433961666667,0.005023647546966667
1,892,12,13,0.34,0.014775433961666667,0.005023647546966667
1,893,12,13,0.34,0.014775433961666667,0.005023647546966667
1,894,12,13,0.34,0.014775433961666667,0.005023647546966667
1,895,12,13,0.34,0.014775433961666667,0.005023647546966667
1,896,12,13,0.34,0.014775433961666667,0.005023647546966667
1,897,12,13,0.34,0.014775433961666667,0.005023647546966667
1,898,12,13,0.34,0.014775433961666667,0.005023647546966667
1,899,12,13,0.34,0.014775433961666667,0.005023647546966667
1,900,14,15,0.34,0.04382549130255,0.014900667042867001
1,901,0,0,0.34,0.0,0.0
1,902,0,0,0.34,0.0,0.0
1,903,0,0,0.34,0.0,0.0
1,904,0,0,0.34,0.0,0.0
1,905,0,0,0.34,0.0,0.0
1,906,0,0,0.34,0.0,0.0
1,907,0,0,0.34,0.0,0.0
1,908,0,0,0.34,0.0,0.0
1,909,0,0,0.34,0.0,0.0
1,910,0,0,0.34,0.0,0.0
1,911,0,0,0.34,0.0,0.0
1,912,0,0,0.34,0.0,0.0
1,913,0,0,0.34,0.0,0.0
1,914,0,0,0.34,0.0,0.0
1,915,0,0,0.34,0.0,0.0
1,916,0,0,0.34,0.0,0.0
1,917,0,0,0.34,0.0,0.0
1,918,0,0,0.34,0.0,0.0
1,919,0,0,0.34,0.0,0.0
1,920,0,0,0.34,0.0,0.0
1,921,0,0,0.34,0.0,0.0
1,922,0,0,0.34,0.0,0.0
1,923,0,0,0.34,0.0,0.0
1,924,0,0,0.34,0.0,0.0
1,925,0,0,0.34,0.0,0.0
1,926,0,0,0.34,0.0,0.0
1,927,0,0,0.34,0.0,0.0
1,928,0,0,0.34,0.0,0.0
1,929,0,0,0.34,0.0,0.0
1,930,0,0,0.34,0.0,0.0
1,931,0,0,0.34,0.0,0.0
1,932,0,0,0.34,0.0,0.0
1,933,0,0,0.34,0.0,0.0
1,934,0,0,0.34,0.0,0.0
1,935,0,0,0.34,0.0,0.0
1,936,0,0,0.34,0.0,0.0
1,937,0,0,0.34,0.0,0.0
1,938,0,0,0.34,0.0,0.0
1,939,0,0,0.34,0.0,0.0
1,940,0,0,0.34,0.0,0.0
1,941,0,0,0.34,0.0,0.0
1,942,0,0,0.34,0.0,0.0
1,943,0,0,0.34,0.0,0.0
1,944,0,0,0.34,0.0,0.0
1,945,0,0,0.34,0.0,0.0
1,946,0,0,0.34,0.0,0.0
1,947,0,0,0.34,0.0,0.0
1,948,0,0,0.34,0.0,0.0
1,949,0,0,0.34,0.0,0.0
1,950,0,0,0.34,0.0,0.0
1,951,0,0,0.34,0.0,0.0
1,952,0,0,0.34,0.0,0.0
1,953,0,0,0.34,0.0,0.0
1,954,0,0,0.34,0.0,0.0
1,955,0,0,0.34,0.0,0.0
1,956,0,0,0.34,0.0,0.0
1,957,0,0,0.34,0.0,0.0
1,958,0,0,0.34,0.0,0.0
1,959,0,0,0.34,0.0,0.0
1,960,0,0,0.34,0.0,0.0
1,961,0,0,0.34,0.0,0.0
1,962,0,0,0.34,0.0,0.0
1,963,0,0,0.34,0.0,0.0
1,964,0,0,0.34,0.0,0.0
1,965,0,0,0.34,0.0,0.0
1,966,0,0,0.34,0.0,0.0
1,967,0,0,0.34,0.0,0.0
1,968,0,0,0.34,0.0,0.0
1,969,0,0,0.34,0.0,0.0
1,970,0,0,0.34,0.0,0.0
1,971,0,0,0.34,0.0,0.0
1,972,0,0,0.34,0.0,0.0
1,973,0,0,0.34,0.0,0.0
1,974,0,0,0.34,0.0,0.0
1,975,0,0,0.34,0.0,0.0
1,976,0,0,0.34,0.0,0.0
1,977,0,0,0.34,0.0,0.0
1,978,0,0,0.34,0.0,0.0
1,979,0,0,0.34,0.0,0.0
1,980,0,0,0.34,0.0,0.0
1,981,0,0,0.34,0.0,0.0
1,982,0,0,0.34,0.0,0.0
1,983,0,0,0.34,0.0,0.0
1,984,0,0,0.34,0.0,0.0
1,985,0,0,0.34,0.0,0.0
1,986,0,0,0.34,0.0,0.0
1,987,0,0,0.34,0.0,0.0
1,988,0,0,0.34,0.0,0.0
1,989,0,0,0.34,0.0,0.0
1,990,0,0,0.34,0.0,0.0
1,991,0,0,0.34,0.0,0.0
1,992,0,0,0.34,0.0,0.0
1,993,0,0,0.34,0.0,0.0
1,994,0,0,0.34,0.0,0.0
1,995,0,0,0.34,0.0,0.0
1,996,0,0,0.34,0.0,0.0
1,997,0,0,0.34,0.0,0.0
1,998,0,0,0.34,0.0,0.0
1,999,0,0,0.34,0.0,0.0
1,1000,0,0,0.34,0.0,0.0
1,1001,0,0,0.34,0.0,0.0
1,1002,0,0,0.34,0.0,0.0
1,1003,0,0,0.34,0.0,0.0
1,1004,0,0,0.34,0.0,0.0
1,1005,0,0,0.34,0.0,0.0
1,1006,0,0,0.34,0.0,0.0
1,1007,0,0,0.34,0.0,0.0
1,1008,0,0,0.34,0.0,0.0
1,1009,0,0,0.34,0.0,0.0
1,1010,0,0,0.34,0.0,0.0
1,1011,0,0,0.34,0.0,0.0
1,1012,0,0,0.34,0.0,0.0
1,1013,0,0,0.34,0.0,0.0
1,1014,0,0,0.34,0.0,0.0
1,1015,0,0,0.34,0.0,0.0
1,1016,0,0,0.34,0.0,0.0
1,1017,0,0,0.34,0.0,0.0
1,1018,0,0,0.34,0.0,0.0
1,1019,0,0,0.34,0.0,0.0
1,1020,0,0,0.34,0.0,0.0
1,1021,0,0,0.34,0.0,0.0
1,1022,0,0,0.34,0.0,0.0
1,1023,0,0,0.34,0.0,0.0
1,1024,0,0,0.34,0.0,0.0
1,1025,0,0,0.34,0.0,0.0
1,1026,0,0,0.34,0.0,0.0
1,1027,0,0,0.34,0.0,0.0
1,1028,0,0,0.34,0.0,0.0
1,1029,0,0,0.34,0.0,0.0
1,1030,0,0,0.34,0.0,0.0
1,1031,0,0,0.34,0.0,0.0
1,1032,0,0,0.34,0.0,0.0
1,1033,0,0,0.34,0.0,0.0
1,1034,0,0,0.34,0.0,0.0
1,1035,0,0,0.34,0.0,0.0
1,1036,0,0,0.34,0.0,0.0
1,1037,0,0,0.34,0.0,0.0
1,1038,0,0,0.34,0.0,0.0
1,1039,0,0,0.34,0.0,0.0
1,1040,0,0,0.34,0.0,0.0
1,1041,0,0,0.34,0.0,0.0
1,1042,0,0,0.34,0.0,0.0
1,1043,0,0,0.34,0.0,0.0
1,1044,0,0,0.34,0.0,0.0
1,1045,0,0,0.34,0.0,0.0
1,1046,0,0,0.34,0.0,0.0
1,1047,0,0,0.34,0.0,0.0
1,1048,0,0,0.34,0.0,0.0
1,1049,0,0,0.34,0.0,0.0
1,1050,0,0,0.34,0.0,0.0
1,1051,0,0,0.34,0.0,0.0
1,1052,0,0,0.34,0.0,0.0
1,1053,0,0,0.34,0.0,0.0
1,1054,0,0,0.34,0.0,0.0
1,1055,0,0,0.34,0.0,0.0
1,1056,0,0,0.34,0.0,0.0
1,1057,0,0,0.34,0.0,0.0
1,1058,0,0,0.34,0.0,0.0
1,1059,0,0,0.34,0.0,0.0
1,1060,0,0,0.34,0.0,0.0
1,1061,0,0,0.34,0.0,0.0
1,1062,0,0,0.34,0.0,0.0
1,1063,0,0,0.34,0.0,0.0
1,1064,0,0,0.34,0.0,0.0
1,1065,0,0,0.34,0.0,0.0
1,1066,0,0,0.34,0.0,0.0
1,1067,0,0,0.34,0.0,0.0
1,1068,0,0,0.34,0.0,0.0
1,1069,0,0,0.34,0.0,0.0
1,1070,0,0,0.34,0.0,0.0
1,1071,0,0,0.34,0.0,0.0
1,1072,0,0,0.34,0.0,0.0
1,1073,0,0,0.34,0.0,0.0
1,1074,0,0,0.34,0.0,0.0
1,1075,0,0,0.34,0.0,0.0
1,1076,0,0,0.34,0.0,0.0
1,1077,0,0,0.34,0.0,0.0
1,1078,0,0,0.34,0.0,0.0
1,1079,0,0,0.34,0.0,0.0
1,1080,0,0,0.34,0.0,0.0
1,1081,0,0,0.34,0.0,0.0
1,1082,0,0,0.34,0.0,0.0
1,1083,0,0,0.34,0.0,0.0
1,1084,0,0,0.34,0.0,0.0
1,1085,0,0,0.34,0.0,0.0
1,1086,0,0,0.34,0.0,0.0
1,1087,0,0,0.34,0.0,0.0
1,1088,0,0,0.34,0.0,0.0
1,1089,0,0,0.34,0.0,0.0
1,1090,0,0,0.34,0.0,0.0
1,1091,0,0,0.34,0.0,0.0
1,1092,0,0,0.34,0.0,0.0
1,1093,0,0,0.34,0.0,0.0
1,1094,0,0,0.34,0.0,0.0
1,1095,0,0,0.34,0.0,0.0
1,1096,0,0,0.34,0.0,0.0
1,1097,0,0,0.34,0.0,0.0
1,1098,0,0,0.34,0.0,0.0
1,1099,0,0,0.34,0.0,0.0
1,1100,0,0,0.34,0.0,0.0
1,1101,0,0,0.34,0.0,0.0
1,1102,0,0,0.34,0.0,0.0
1,1103,0,0,0.34,0.0,0.0
1,1104,0,0,0.34,0.0,0.0
1,1105,0,0,0.34,0.0,0.0
1,1106,0,0,0.34,0.0,0.0
1,1107,0,0,0.34,0.0,0.0
1,1108,0,0,0.34,0.0,0.0
1,1109,0,0,0.34,0.0,0.0
1,1110,0,0,0.34,0.0,0.0
1,1111,0,0,0.34,0.0,0.0
1,1112,0,0,0.34,0.0,0.0
1,1113,0,0,0.34,0.0,0.0
1,1114,0,0,0.34,0.0,0.0
1,1115,0,0,0.34,0.0,0.0
1,1116,0,0,0.34,0.0,0.0
1,1117,0,0,0.34,0.0,0.0
1,1118,0,0,0.34,0.0,0.0
1,1119,0,0,0.34,0.0,0.0
1,1120,0,0,0.34,0.0,0.0
1,1121,0,0,0.34,0.0,0.0
1,1122,0,0,0.34,0.0,0.0
1,1123,0,0,0.34,0.0,0.0
1,1124,0,0,0.34,0.0,0.0
1,1125,0,0,0.34,0.0,0.0
1,1126,0,0,0.34,0.0,0.0
1,1127,0,0,0.34,0.0,0.0
1,1128,0,0,0.34,0.0,0.0
1,1129,0,0,0.34,0.0,0.0
1,1130,0,0,0.34,0.0,0.0
1,1131,0,0,0.34,0.0,0.0
1,1132,0,0,0.34,0.0,0.0
1,1133,0,0,0.34,0.0,0.0
1,1134,0,0,0.34,0.0,0.0
1,1135,0,0,0.34,0.0,0.0
1,1136,0,0,0.34,0.0,0.0
1,1137,0,0,0.34,0.0,0.0
1,1138,0,0,0.34,0.0,0.0
1,1139,0,0,0.34,0.0,0.0
1,1140,0,0,0.34,0.0,0.0
1,1141,0,0,0.34,0.0,0.0
1,1142,0,0,0.34,0.0,0.0
1,1143,0,0,0.34,0.0,0.0
1,1144,0,0,0.34,0.0,0.0
1,1145,0,0,0.34,0.0,0.0
1,1146,0,0,0.34,0.0,0.0
1,1147,0,0,0.34,0.0,0.0
1,1148,0,0,0.34,0.0,0.0
1,1149,0,0,0.34,0.0,0.0
1,1150,0,0,0.34,0.0,0.0
1,1151,0,0,0.34,0.0,0.0
1,1152,0,0,0.34,0.0,0.0
1,1153,0,0,0.34,0.0,0.0
1,1154,0,0,0.34,0.0,0.0
1,1155,0,0,0.34,0.0,0.0
1,1156,0,0,0.34,0.0,0.0
1,1157,0,0,0.34,0.0,0.0
1,1158,0,0,0.34,0.0,0.0
1,1159,0,0,0.34,0.0,0.0
1,1160,0,0,0.34,0.0,0.0
1,1161,0,0,0.34,0.0,0.0
1,1162,0,0,0.34,0.0,0.0
1,1163,0,0,0.34,0.0,0.0
1,1164,0,0,0.34,0.0,0.0
1,1165,0,0,0.34,0.0,0.0
1,1166,0,0,0.34,0.0,0.0
1,1167,0,0,0.34,0.0,0.0
1,1168,0,0,0.34,0.0,0.0
1,1169,0,0,0.34,0.0,0.0
1,1170,0,0,0.34,0.0,0.0
1,1171,0,0,0.34,0.0,0.0
1,1172,0,0,0.34,0.0,0.0
1,1173,0,0,0.34,0.0,0.0
1,1174,0,0,0.34,0.0,0.0
1,1175,0,0,0.34,0.0,0.0
1,1176,0,0,0.34,0.0,0.0
1,1177,0,0,0.34,0.0,0.0
1,1178,0,0,0.34,0.0,0.0
1,1179,0,0,0.34,0.0,0.0
1,1180,0,0,0.34,0.0,0.0
1,1181,0,0,0.34,0.0,0.0
1,1182,0,0,0.34,0.0,0.0
1,1183,0,0,0.34,0.0,0.0
1,1184,0,0,0.34,0.0,0.0
1,1185,0,0,0.34,0.0,0.0
1,1186,0,0,0.34,0.0,0.0
1,1187,0,0,0.34,0.0,0.0
1,1188,0,0,0.34,0.0,0.0
1,1189,0,0,0.34,0.0,0.0
1,1190,0,0,0.34,0.0,0.0
1,1191,0,0,0.34,0.0,0.0
1,1192,0,0,0.34,0.0,0.0
1,1193,0,0,0.34,0.0,0.0
1,1194,0,0,0.34,0.0,0.0
1,1195,0,0,0.34,0.0,0.0
1,1196,0,0,0.34,0.0,0.0
1,1197,0,0,0.34,0.0,0.0
1,1198,0,0,0.34,0.0,0.0
1,1199,0,0,0.34,0.0,0.0
1,1200,0,0,0.34,0.0,0.0
1,1201,0,0,0.34,0.0,0.0
1,1202,0,0,0.34,0.0,0.0
1,1203,0,0,0.34,0.0,0.0
1,1204,0,0,0.34,0.0,0.0
1,1205,0,0,0.34,0.0,0.0
1,1206,0,0,0.34,0.0,0.0
1,1207,0,0,0.34,0.0,0.0
1,1208,0,0,0.34,0.0,0.0
1,1209,0,0,0.34,0.0,0.0
1,1210,0,0,0.34,0.0,0.0
1,1211,0,0,0.34,0.0,0.0
1,1212,0,0,0.34,0.0,0.0
1,1213,0,0,0.34,0.0,0.0
1,1214,0,0,0.34,0.0,0.0
1,1215,0,0,0.34,0.0,0.0
1,1216,0,0,0.34,0.0,0.0
1,1217,0,0,0.34,0.0,0.0
1,1218,0,0,0.34,0.0,0.0
1,1219,0,0,0.34,0.0,0.0
1,1220,0,0,0.34,0.0,0.0
1,1221,0,0,0.34,0.0,0.0
1,1222,0,0,0.34,0.0,0.0
1,1223,0,0,0.34,0.0,0.0
1,1224,0,0,0.34,0.0,0.0
1,1225,0,0,0.34,0.0,0.0
1,1226,0,0,0.34,0.0,0.0
1,1227,0,0,0.34,0.0,0.0
1,1228,0,0,0.34,0.0,0.0
1,1229,0,0,0.34,0.0,0.0
1,1230,0,0,0.34,0.0,0.0
1,1231,0,0,0.34,0.0,0.0
1,1232,0,0,0.34,0.0,0.0
1,1233,0,0,0.34,0.0,0.0
1,1234,0,0,0.34,0.0,0.0
1,1235,0,0,0.34,0.0,0.0
1,1236,0,0,0.34,0.0,0.0
1,1237,0,0,0.34,0.0,0.0
1,1238,0,0,0.34,0.0,0.0
1,1239,0,0,0.34,0.0,0.0
1,1240,0,0,0.34,0.0,0.0
1,1241,0,0,0.34,0.0,0.0
1,1242,0,0,0.34,0.0,0.0
1,1243,0,0,0.34,0.0,0.0
1,1244,0,0,0.34,0.0,0.0
1,1245,0,0,0.34,0.0,0.0
1,1246,0,0,0.34,0.0,0.0
1,1247,0,0,0.34,0.0,0.0
1,1248,0,0,0.34,0.0,0.0
1,1249,0,0,0.34,0.0,0.0
1,1250,0,0,0.34,0.0,0.0
1,1251,0,0,0.34,0.0,0.0
1,1252,0,0,0.34,0.0,0.0
1,1253,0,0,0.34,0.0,0.0
1,1254,0,0,0.34,0.0,0.0
1,1255,0,0,0.34,0.0,0.0
1,1256,0,0,0.34,0.0,0.0
1,1257,0,0,0.34,0.0,0.0
1,1258,0,0,0.34,0.0,0.0
1,1259,0,0,0.34,0.0,0.0
1,1260,0,0,0.34,0.0,0.0
1,1261,0,0,0.34,0.0,0.0
1,1262,0,0,0.34,0.0,0.0
1,1263,0,0,0.34,0.0,0.0
1,1264,0,0,0.34,0.0,0.0
1,1265,0,0,0.34,0.0,0.0
1,1266,0,0,0.34,0.0,0.0
1,1267,0,0,0.34,0.0,0.0
1,1268,0,0,0.34,0.0,0.0
1,1269,0,0,0.34,0.0,0.0
1,1270,0,0,0.34,0.0,0.0
1,1271,0,0,0.34,0.0,0.0
1,1272,0,0,0.34,0.0,0.0
1,1273,0,0,0.34,0.0,0.0
1,1274,0,0,0.34,0.0,0.0
1,1275,0,0,0.34,0.0,0.0
1,1276,0,0,0.34,0.0,0.0
1,1277,0,0,0.34,0.0,0.0
1,1278,0,0,0.34,0.0,0.0
1,1279,0,0,0.34,0.0,0.0
1,1280,0,0,0.34,0.0,0.0
1,1281,0,0,0.34,0.0,0.0
1,1282,0,0,0.34,0.0,0.0
1,1283,0,0,0.34,0.0,0.0
1,1284,0,0,0.34,0.0,0.0
1,1285,0,0,0.34,0.0,0.0
1,1286,0,0,0.34,0.0,0.0
1,1287,0,0,0.34,0.0,0.0
1,1288,0,0,0.34,0.0,0.0
1,1289,0,0,0.34,0.0,0.0
1,1290,0,0,0.34,0.0,0.0
1,1291,0,0,0.34,0.0,0.0
1,1292,0,0,0.34,0.0,0.0
1,1293,0,0,0.34,0.0,0.0
1,1294,0,0,0.34,0.0,0.0
1,1295,0,0,0.34,0.0,0.0
1,1296,0,0,0.34,0.0,0.0
1,1297,0,0,0.34,0.0,0.0
1,1298,0,0,0.34,0.0,0.0
1,1299,0,0,0.34,0.0,0.0
1,1300,0,0,0.34,0.0,0.0
1,1301,0,0,0.34,0.0,0.0
1,1302,0,0,0.34,0.0,0.0
1,1303,0,0,0.34,0.0,0.0
1,1304,0,0,0.34,0.0,0.0
1,1305,0,0,0.34,0.0,0.0
1,1306,0,0,0.34,0.0,0.0
1,1307,0,0,0.34,0.0,0.0
1,1308,0,0,0.34,0.0,0.0
1,1309,0,0,0.34,0.0,0.0
1,1310,0,0,0.34,0.0,0.0
1,1311,0,0,0.34,0.0,0.0
1,1312,0,0,0.34,0.0,0.0
1,1313,0,0,0.34,0.0,0.0
1,1314,0,0,0.34,0.0,0.0
1,1315,0,0,0.34,0.0,0.0
1,1316,0,0,0.34,0.0,0.0
1,1317,0,0,0.34,0.0,0.0
1,1318,0,0,0.34,0.0,0.0
1,1319,0,0,0.34,0.0,0.0
1,1320,0,0,0.34,0.0,0.0
1,1321,0,0,0.34,0.0,0.0
1,1322,0,0,0.34,0.0,0.0
1,1323,0,0,0.34,0.0,0.0
1,1324,0,0,0.34,0.0,0.0
1,1325,0,0,0.34,0.0,0.0
1,1326,0,0,0.34,0.0,0.0
1,1327,0,0,0.34,0.0,0.0
1,1328,0,0,0.34,0.0,0.0
1,1329,0,0,0.34,0.0,0.0
1,1330,0,0,0.34,0.0,0.0
1,1331,0,0,0.34,0.0,0.0
1,1332,0,0,0.34,0.0,0.0
1,1333,0,0,0.34,0.0,0.0
1,1334,0,0,0.34,0.0,0.0
1,1335,0,0,0.34,0.0,0.0
1,1336,0,0,0.34,0.0,0.0
1,1337,0,0,0.34,0.0,0.0
1,1338,0,0,0.34,0.0,0.0
1,1339,0,0,0.34,0.0,0.0
1,1340,0,0,0.34,0.0,0.0
1,1341,0,0,0.34,0.0,0.0
1,1342,0,0,0.34,0.0,0.0
1,1343,0,0,0.34,0.0,0.0
1,1344,0,0,0.34,0.0,0.0
1,1345,0,0,0.34,0.0,0.0
1,1346,0,0,0.34,0.0,0.0
1,1347,0,0,0.34,0.0,0.0
1,1348,0,0,0.34,0.0,0.0
1,1349,0,0,0.34,0.0,0.0
1,1350,0,0,0.34,0.0,0.0
1,1351,0,0,0.34,0.0,0.0
1,1352,0,0,0.34,0.0,0.0
1,1353,0,0,0.34,0.0,0.0
1,1354,0,0,0.34,0.0,0.0
1,1355,0,0,0.34,0.0,0.0
